Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot86,"IvanTheThicc",normal,7,Completed,"Dome Buildings","Dome Buildings: Objective #1","3","01:21:24","01:22:05",
Bot86,"IvanTheThicc",normal,7,Failed,"Dome Buildings","Dome Buildings: Objective #2","1","01:22:10","01:22:17",
Bot86,"IvanTheThicc",normal,7,Failed,"Dome Buildings","Dome Buildings: Objective #6","1","01:22:22","01:22:34",
Bot86,"IvanTheThicc",normal,7,Completed,"Dome Buildings","Dome Buildings: Objective #3","1","01:22:39","01:23:31",
Bot86,"IvanTheThicc",normal,7,Completed,"Dome Buildings","Dome Buildings: Objective #9","1","01:23:36","01:24:31",
Bot86,"IvanTheThicc",normal,7,Failed,"Dome Buildings","Dome Buildings: Objective #5","1","01:24:37","01:24:54",
Bot86,"IvanTheThicc",normal,7,Completed,"Dome Buildings","Dome Buildings: Objective #8","1","01:24:59","01:25:13",
Bot86,"IvanTheThicc",normal,7,Pending,"Dome Buildings","Dome Buildings: Objective #7","1","01:25:18","N/A",
Bot87,"Fin",hard,18,Failed,"RB-ST","RB-ST: Objective #1","1","01:21:25","01:25:06",
Bot89,"Генка Летёха (Mako)",normal,1,Completed,"Black Bishop","Black Bishop: Objective #6","1","01:21:26","01:21:35",
Bot89,"Генка Летёха (Mako)",normal,1,Completed,"Black Bishop","Black Bishop: Objective #7","1","01:21:40","01:22:04",
Bot89,"Генка Летёха (Mako)",normal,1,Completed,"Black Bishop","Black Bishop: Objective #1","1","01:22:09","01:22:33",
Bot89,"Генка Летёха (Mako)",normal,1,Completed,"Black Bishop","Black Bishop: Objective #5","1","01:22:38","01:23:07",
Bot89,"Генка Летёха (Mako)",normal,1,Completed,"Black Bishop","Black Bishop: Objective #4","1","01:23:12","01:23:49",
Bot89,"Генка Летёха (Mako)",normal,1,Completed,"Black Bishop","Black Bishop: Objective #8","1","01:23:55","01:24:46",
Bot89,"Генка Летёха (Mako)",normal,1,Failed,"Black Bishop","Black Bishop: Objective #2","1","01:24:51","01:25:17",
Bot89,"Генка Летёха (Mako)",normal,1,Failed,"Black Bishop","Black Bishop: Objective #3","1","01:25:22","01:25:37",
Bot89,"Генка Летёха (Mako)",normal,1,Active,"White Bishop","White Bishop: Objective #4","1","01:25:42","N/A",
Bot93,"Веня Копченый (Capataina)",hard,1,Completed,"White Pawn","White Pawn: Objective #4","1","01:21:28","01:21:32",
Bot93,"Веня Копченый (Capataina)",hard,1,Completed,"White Pawn","White Pawn: Objective #5","1","01:21:37","01:22:19",
Bot93,"Веня Копченый (Capataina)",hard,1,Completed,"White Pawn","White Pawn: Objective #1","1","01:22:24","01:23:05",
Bot93,"Веня Копченый (Capataina)",hard,1,Completed,"White Pawn","White Pawn: Objective #2","1","01:23:10","01:23:56",
Bot93,"Веня Копченый (Capataina)",hard,1,Failed,"White Pawn","White Pawn: Objective #3","1","01:24:01","01:24:26",
Bot93,"Веня Копченый (Capataina)",hard,1,Failed,"White Pawn","White Pawn: Objective #6","1","01:24:31","01:24:31",
Bot93,"Веня Копченый (Capataina)",hard,1,Pending,"D2 Switch","D2 Switch: Objective #1","1","01:24:36","N/A",
Bot97,"T90Commander",easy,10,Pending,"Black Bishop Underground","Black Bishop Underground: Objective #2","1","01:22:19","N/A",
Bot96,"Faupi",easy,25,Completed,"Scav Lands South Building","Scav Lands South Building: Objective #1","1","01:22:19","01:22:29",
Bot96,"Faupi",easy,25,Completed,"Scav Lands South Building","Scav Lands South Building: Objective #2","1","01:22:34","01:22:57",
Bot96,"Faupi",easy,25,Active,"Command Center","Command Center: Objective #5","1","01:23:02","N/A",
