Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot78,"WillDaPope",hard,2,Completed,"Scav Camp Area","Scav Camp Area: Objective #1","1","16:36:29","16:36:49",
Bot78,"WillDaPope",hard,2,Failed,"Scav Camp Area","Scav Camp Area: Objective #2","1","16:36:54","16:37:25",
Bot78,"WillDaPope",hard,2,Completed,"Scav Camp Area","Scav Camp Area: Objective #3","1","16:37:30","16:37:35",
Bot78,"WillDaPope",hard,2,Failed,"Scav Camp Area","Scav Camp Area: Objective #4","1","16:37:40","16:37:57",
Bot78,"WillDaPope",hard,2,Failed,"Scav Camp Area","Scav Camp Area: Objective #5","1","16:38:02","16:38:22",
Bot79,"Arys",hard,15,Completed,"Big Sale","Zone place_SALE_03_TREND","1","16:36:30","16:40:11",
Bot79,"Arys",hard,15,Completed,"Big Sale","Zone place_SALE_03_DINO","1","16:40:16","16:40:47",
Bot79,"Arys",hard,15,Completed,"Big Sale","Zone place_SALE_03_KOSTIN","1","16:40:52","16:41:16",
Bot79,"Arys",hard,15,Completed,"Big Sale","Zone place_SALE_03_AVOKADO","1","16:41:21","16:43:40",
Bot79,"Arys",hard,15,Completed,"Big Sale","Zone place_SALE_03_TOPBRAND","1","16:43:45","16:44:12",
Bot79,"Arys",hard,15,Failed,"Database - Part 2","Item OLI cargo route documents","1","16:44:18","16:44:50",
Bot79,"Arys",hard,15,Completed,"Database - Part 1","Item OLI cargo manifests","1","16:44:55","16:45:19",
Bot79,"Arys",hard,15,Failed,"Database - Part 1","Item Goshan cargo manifests","1","16:45:25","16:47:20",
Bot80,"halik92",hard,6,Completed,"Pharma","Pharma: Objective #1","1","16:36:31","16:40:58",
Bot80,"halik92",hard,6,Completed,"IDEA Office","IDEA Office: Objective #2","3","16:41:03","16:43:37",
Bot80,"halik92",hard,6,Completed,"IDEA Office","IDEA Office: Objective #3","1","16:43:42","16:44:01",
Bot80,"halik92",hard,6,Completed,"IDEA Office","IDEA Office: Objective #1","2","16:44:06","16:44:45",
Bot80,"halik92",hard,6,Archived,"IDEA North Bus","IDEA North Bus: Objective #1","1","16:44:50","16:45:36",
Bot80,"halik92",hard,6,Completed,"Power Station","Power Station: Objective #1","3","16:45:41","16:49:44",
Bot80,"halik92",hard,6,Completed,"Power Station","Power Station: Objective #2","2","16:49:49","16:50:22",
Bot80,"halik92",hard,6,Completed,"East Wall Container","East Wall Container: Objective #1","1","16:50:27","16:51:09",
Bot80,"halik92",hard,6,Completed,"Goshan Food Spawns","Goshan Food Spawns: Objective #1","4","16:51:14","16:54:54",
Bot80,"halik92",hard,6,Completed,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #7","1","16:54:59","16:55:28",
Bot81,"notGreg",hard,14,Completed,"Techlight","Techlight: Objective #2","3","16:36:32","16:42:21",
Bot81,"notGreg",hard,14,Completed,"Techlight","Techlight: Objective #1","3","16:42:26","16:42:55",
Bot81,"notGreg",hard,14,Completed,"OLI Logistics Back Offices","OLI Logistics Back Offices: Objective #1","1","16:43:00","16:44:24",
Bot81,"notGreg",hard,14,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #6","1","16:44:29","16:45:05",
Bot81,"notGreg",hard,14,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #4","1","16:45:10","16:45:50",
Bot81,"notGreg",hard,14,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #2","1","16:45:55","16:47:34",
Bot81,"notGreg",hard,14,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #3","1","16:47:39","16:48:09",
Bot81,"notGreg",hard,14,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #5","1","16:48:14","16:49:30",
Bot81,"notGreg",hard,14,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #1","1","16:49:35","16:52:58",
Bot81,"notGreg",hard,14,Completed,"TEXHO","TEXHO: Objective #2","1","16:53:03","16:55:44",
Bot81,"notGreg",hard,14,Completed,"TEXHO","TEXHO: Objective #1","1","16:55:49","16:55:55",
Bot81,"notGreg",hard,14,Completed,"DOM","DOM: Objective #2","1","16:56:00","16:56:11",
Bot81,"notGreg",hard,14,Completed,"DOM","DOM: Objective #3","1","16:56:16","16:56:28",
Bot81,"notGreg",hard,14,Completed,"DOM","DOM: Objective #4","1","16:56:33","16:56:41",
Bot81,"notGreg",hard,14,Completed,"DOM","DOM: Objective #5","1","16:56:46","16:57:45",
Bot81,"notGreg",hard,14,Completed,"DOM","DOM: Objective #1","1","16:57:50","16:58:21",
Bot81,"notGreg",hard,14,Failed,"Mantis","Mantis: Objective #4","1","16:58:26","17:00:31",
Bot82,"Waffle",hard,7,Failed,"Goshan South Office","Goshan South Office: Objective #2","1","16:36:33","16:49:00",
Bot82,"Waffle",hard,7,Failed,"Goshan South Office","Goshan South Office: Objective #1","1","16:49:05","16:49:14",
Bot82,"Waffle",hard,7,Completed,"OLI NW Office","OLI NW Office: Objective #1","3","16:49:19","16:50:25",
Bot82,"Waffle",hard,7,Failed,"OLI Loading Area","OLI Loading Area: Objective #2","1","16:50:30","16:55:10",
Bot82,"Waffle",hard,7,Completed,"OLI Loading Area","OLI Loading Area: Objective #5","1","16:51:44","16:52:05",
Bot82,"Waffle",hard,7,Failed,"OLI Loading Area","OLI Loading Area: Objective #3","1","16:52:10","16:55:10",
Bot83,"bandit",hard,17,Failed,"Goshan South Office","Goshan South Office: Objective #2","1","16:36:34","16:46:06",
Bot83,"bandit",hard,17,Failed,"Goshan South Office","Goshan South Office: Objective #1","1","16:46:12","16:46:21",
Bot83,"bandit",hard,17,Failed,"The Blood of War - Part 1","Zone place_WARBLOOD_04_1","1","16:46:26","16:49:00",
Bot83,"bandit",hard,17,Failed,"The Blood of War - Part 1","Zone place_WARBLOOD_04_3","1","16:49:06","16:52:07",
Bot83,"bandit",hard,17,Failed,"The Blood of War - Part 1","Zone place_WARBLOOD_04_2","1","16:52:12","16:57:31",
Bot83,"bandit",hard,17,Failed,"DOM","DOM: Objective #2","1","16:57:36","17:01:42",
Bot84,"LuckyCharmT",hard,3,Completed,"Techlight","Techlight: Objective #2","3","16:36:35","16:38:59",
Bot84,"LuckyCharmT",hard,3,Failed,"Techlight","Techlight: Objective #1","3","16:39:04","16:40:03",
Bot85,"AcidPhantasm",hard,16,Failed,"Database - Part 1","Item OLI cargo manifests","1","16:36:36","16:39:18",
