Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot2,"Тёма Грузин (NastyInc)",normal,1,Completed,"Trenches","Trenches: Objective #2","1","14:17:12","14:17:16",
Bot2,"Тёма Грузин (NastyInc)",normal,1,Completed,"Trenches","Trenches: Objective #1","1","14:17:21","14:17:36",
Bot2,"Тёма Грузин (NastyInc)",normal,1,Completed,"Sewer Manhole Building","Sewer Manhole Building: Objective #1","1","14:17:42","14:18:24",
Bot2,"Тёма Грузин (NastyInc)",normal,1,Completed,"Sewer Manhole Building","Sewer Manhole Building: Objective #2","1","14:18:29","14:18:42",
Bot2,"Тёма Грузин (NastyInc)",normal,1,Failed,"White King","White King: Objective #6","1","14:18:47","14:19:14",
Bot1,"Snofielf",hard,5,Failed,"White Pawn","White Pawn: Objective #3","1","14:17:12","14:20:26",
Bot4,"Павел Крокодил (MoxoPixel)",normal,1,Failed,"Dome Buildings","Dome Buildings: Objective #5","1","14:17:14","14:17:14",
Bot4,"Павел Крокодил (MoxoPixel)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #3","1","14:17:19","14:18:08",
Bot4,"Павел Крокодил (MoxoPixel)",normal,1,Failed,"Dome Buildings","Dome Buildings: Objective #6","1","14:18:13","14:18:15",
Bot4,"Павел Крокодил (MoxoPixel)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #9","1","14:18:20","14:21:17",
Bot4,"Павел Крокодил (MoxoPixel)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #8","1","14:21:23","14:21:45",
Bot4,"Павел Крокодил (MoxoPixel)",normal,1,Failed,"Dome Buildings","Dome Buildings: Objective #7","1","14:21:50","14:23:45",
Bot4,"Павел Крокодил (MoxoPixel)",normal,1,Failed,"Hermetic Door Switch","Hermetic Door Switch: Objective #1","1","14:23:50","14:25:07",
Bot4,"Павел Крокодил (MoxoPixel)",normal,1,Failed,"White Bishop","White Bishop: Objective #1","1","14:25:08","14:27:29",
Bot5,"Зураб Телега (lualeet)",normal,1,Failed,"Hermetic Door Switch","Hermetic Door Switch: Objective #1","1","14:17:15","14:17:29",
Bot5,"Зураб Телега (lualeet)",normal,1,Failed,"D2 Switch","D2 Switch: Objective #1","1","14:17:30","14:17:51",
Bot5,"Зураб Телега (lualeet)",normal,1,Failed,"D2 Area","D2 Area: Objective #2","1","14:17:52","14:17:52",
Bot5,"Зураб Телега (lualeet)",normal,1,Failed,"D2 Area","D2 Area: Objective #4","1","14:17:57","14:17:57",
Bot5,"Зураб Телега (lualeet)",normal,1,Failed,"D2 Area","D2 Area: Objective #3","1","14:18:02","14:18:07",
Bot5,"Зураб Телега (lualeet)",normal,1,Failed,"D2 Area","D2 Area: Objective #1","1","14:18:13","14:18:21",
Bot5,"Зураб Телега (lualeet)",normal,1,Failed,"White Pawn","White Pawn: Objective #1","1","14:18:27","14:18:27",
Bot5,"Зураб Телега (lualeet)",normal,1,Failed,"White Pawn","White Pawn: Objective #5","1","14:18:32","14:18:38",
Bot6,"Трифон Ессентуки (Mako)",normal,1,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #4","1","14:17:16","14:17:26",
Bot6,"Трифон Ессентуки (Mako)",normal,1,Failed,"Black Bishop Underground","Black Bishop Underground: Objective #2","1","14:17:31","14:19:17",
Bot8,"PoppleO",hard,38,Completed,"Pest Control","Zone eger_barracks_area_2","1","14:17:18","14:23:45",
Bot8,"PoppleO",hard,38,Completed,"Pest Control","Zone eger_barracks_area_1","1","14:23:50","14:24:08",
Bot9,"OutsiderH",hard,30,Failed,"Inventory Check","Zone baraholshik_arsenal_area_3","1","14:17:19","14:21:03",
Bot10,"MrFandor1n",hard,6,Failed,"D2 from Dome","D2 from Dome: Objective #1","1","14:17:19","14:17:20",
Bot10,"MrFandor1n",hard,6,Failed,"D2 from Dome","D2 from Dome: Objective #3","1","14:17:26","14:18:10",
Bot10,"MrFandor1n",hard,6,Failed,"D2 from Dome","D2 from Dome: Objective #2","1","14:18:15","14:18:16",
Bot10,"MrFandor1n",hard,6,Failed,"Command Center","Command Center: Objective #2","1","14:18:21","14:20:20",
Bot10,"MrFandor1n",hard,6,Failed,"Command Center","Command Center: Objective #9","1","14:20:25","14:20:25",
Bot10,"MrFandor1n",hard,6,Failed,"Command Center","Command Center: Objective #3","1","14:20:30","14:24:17",
Bot11,"Spock",hard,10,Failed,"Dome Buildings","Dome Buildings: Objective #1","2","14:17:19","14:27:43",
Bot12,"kwebber321",hard,26,Failed,"Surplus Goods","Item MBT Integrated Navigation System","1","14:17:22","14:20:52",
Bot12,"kwebber321",hard,26,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_12","1","14:18:35","14:20:52",
Bot12,"kwebber321",hard,26,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_mark_12","1","14:18:55","14:20:52",
Bot13,"IvanTheThicc",hard,21,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_12","1","14:17:22","14:36:23",
Bot13,"IvanTheThicc",hard,21,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_mark_12","1","14:21:58","14:36:23",
Bot13,"IvanTheThicc",hard,21,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_11","1","14:22:18","14:32:44",
Bot13,"IvanTheThicc",hard,21,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_mark_11","1","14:32:49","14:33:10",
Bot13,"IvanTheThicc",hard,21,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_13","1","14:33:15","14:36:23",
Bot21,"Boop",hard,18,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_2","1","14:18:14","14:30:28",
Bot20,"Tyrian",hard,16,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_2","1","14:18:14","14:30:05",
Bot25,"Веня Арматура (3371)",normal,1,Failed,"White Knight","White Knight: Objective #2","1","14:20:07","14:21:02",
Bot27,"Арчи Рыхлый (7 TO 14 FERAL HOGS)",normal,1,Completed,"White Knight","White Knight: Objective #3","2","14:20:34","14:24:16",
Bot27,"Арчи Рыхлый (7 TO 14 FERAL HOGS)",normal,1,Failed,"White Knight","White Knight: Objective #2","1","14:24:21","14:25:14",
Bot37,"Петро Градус (Kilgor616)",normal,1,Failed,"Command Center","Command Center: Objective #8","1","14:25:25","14:25:42",
Bot37,"Петро Градус (Kilgor616)",normal,1,Failed,"Command Center","Command Center: Objective #6","1","14:25:48","14:26:11",
Bot37,"Петро Градус (Kilgor616)",normal,1,Completed,"Command Center","Command Center: Objective #9","1","14:26:16","14:27:37",
Bot38,"Марк Крокодил (Amands2Mello)",normal,1,Failed,"Black Pawn","Black Pawn: Objective #8","1","14:25:25","14:28:11",
Bot40,"Тёма Шниперсон (Aki-chan)",normal,1,Completed,"Hermetic","Hermetic: Objective #1","1","14:30:21","14:30:54",
Bot40,"Тёма Шниперсон (Aki-chan)",normal,1,Completed,"Hermetic","Hermetic: Objective #3","1","14:30:59","14:31:31",
Bot40,"Тёма Шниперсон (Aki-chan)",normal,1,Completed,"Hermetic","Hermetic: Objective #4","1","14:31:36","14:31:49",
Bot40,"Тёма Шниперсон (Aki-chan)",normal,1,Completed,"Hermetic","Hermetic: Objective #2","1","14:31:54","14:32:07",
Bot40,"Тёма Шниперсон (Aki-chan)",normal,1,Completed,"Train Yard","Train Yard: Objective #1","1","14:32:12","14:32:57",
Bot40,"Тёма Шниперсон (Aki-chan)",normal,1,Completed,"Train Yard","Train Yard: Objective #4","1","14:33:02","14:33:13",
Bot40,"Тёма Шниперсон (Aki-chan)",normal,1,Completed,"Train Yard","Train Yard: Objective #5","1","14:33:19","14:33:45",
