Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot104,"Эдик Охрана (gasmo)",hard,1,Pending,"White Knight Rear Drop-Down","White Knight Rear Drop-Down: Objective #1","1","01:52:52","N/A",
Bot109,"AshleyShcaefferBMW",normal,9,Completed,"Dome Buildings","Dome Buildings: Objective #1","3","01:53:38","01:54:44",
Bot109,"AshleyShcaefferBMW",normal,9,Failed,"Dome Buildings","Dome Buildings: Objective #2","1","01:54:49","01:54:51",
Bot109,"AshleyShcaefferBMW",normal,9,Failed,"Dome Buildings","Dome Buildings: Objective #6","1","01:54:56","01:55:20",
Bot109,"AshleyShcaefferBMW",normal,9,Completed,"Dome Buildings","Dome Buildings: Objective #3","1","01:55:25","01:56:18",
Bot109,"AshleyShcaefferBMW",normal,9,Completed,"Dome Buildings","Dome Buildings: Objective #5","1","01:56:23","01:57:43",
Bot109,"AshleyShcaefferBMW",normal,9,Completed,"Dome Buildings","Dome Buildings: Objective #9","1","01:57:48","01:58:38",
Bot109,"AshleyShcaefferBMW",normal,9,Completed,"Dome Buildings","Dome Buildings: Objective #8","1","01:58:43","01:59:21",
Bot109,"AshleyShcaefferBMW",normal,9,Failed,"Dome Buildings","Dome Buildings: Objective #7","1","01:59:27","02:01:30",
Bot109,"AshleyShcaefferBMW",normal,9,Failed,"White Pawn","White Pawn: Objective #1","1","02:01:35","02:06:34",
Bot111,"Big Chungus",normal,26,Completed,"White Pawn","White Pawn: Objective #4","1","01:53:38","02:09:23",
Bot111,"Big Chungus",normal,26,Completed,"White Pawn","White Pawn: Objective #5","1","02:09:28","02:11:44",
Bot110,"MusicManiac",normal,39,Failed,"Black Pawn","Black Pawn: Objective #5","1","01:53:38","02:09:10",
Bot112,"Waffle",easy,5,Failed,"Command Center","Command Center: Objective #8","1","01:53:42","01:56:03",
Bot113,"Stealthsuit",easy,4,Failed,"White Bishop","White Bishop: Objective #4","1","01:53:42","01:54:59",
Bot120,"Пися Беспредельщик (gansik)",easy,1,Failed,"Black Pawn","Black Pawn: Objective #9","1","02:00:15","02:04:23",
Bot119,"Колян Сиська (Kronzky)",easy,1,Completed,"D2 Switch","D2 Switch: Objective #1","3","02:00:16","02:03:28",
Bot119,"Колян Сиська (Kronzky)",easy,1,Failed,"Black Bishop","Black Bishop: Objective #3","1","02:03:33","02:03:58",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #3","1","02:04:08","02:04:41",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #5","1","02:04:46","02:05:09",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #9","1","02:05:14","02:05:49",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Failed,"Dome Buildings","Dome Buildings: Objective #6","1","02:05:54","02:05:57",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #8","1","02:06:02","02:06:10",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Failed,"Dome Buildings","Dome Buildings: Objective #7","1","02:06:15","02:06:24",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #4","1","02:06:29","02:06:57",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #1","3","02:07:02","02:07:57",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Failed,"Dome Buildings","Dome Buildings: Objective #2","1","02:08:02","02:08:05",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Failed,"D2 from Dome","D2 from Dome: Objective #2","1","02:08:10","02:08:26",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Failed,"D2 from Dome","D2 from Dome: Objective #1","1","02:08:31","02:08:41",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Failed,"D2 from Dome","D2 from Dome: Objective #3","1","02:08:46","02:09:03",
Bot126,"Костыль Виртуоз (Cannuccia)",normal,1,Failed,"White Bishop","White Bishop: Objective #1","1","02:09:09","02:09:27",
Bot129,"Мирослав Чукча (Acouthyt)",hard,1,Completed,"White King","White King: Objective #2","1","02:10:04","02:11:08",
Bot129,"Мирослав Чукча (Acouthyt)",hard,1,Completed,"White King","White King: Objective #1","1","02:11:14","02:11:29",
Bot129,"Мирослав Чукча (Acouthyt)",hard,1,Failed,"White King","White King: Objective #14","1","02:11:34","02:11:39",
Bot129,"Мирослав Чукча (Acouthyt)",hard,1,Completed,"White King","White King: Objective #10","1","02:11:44","02:12:13",
Bot131,"Валя Отбитый (K4_a)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #3","1","02:11:39","02:12:58",
