Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot255,"白闲者",hard,7,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #1","1","23:44:15","23:44:47",
Bot255,"白闲者",hard,7,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #3","1","23:44:52","23:45:12",
Bot255,"白闲者",hard,7,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #2","1","23:45:17","23:45:42",
Bot255,"白闲者",hard,7,Completed,"The Survivalist Path - Thrifty","Zone huntsman_005_1","2","23:45:47","23:48:41",
Bot255,"白闲者",hard,7,Completed,"The Survivalist Path - Thrifty","Zone huntsman_005_2","2","23:48:46","23:55:27",
Bot255,"白闲者",hard,7,Failed,"ZB-014 Inner Room","ZB-014 Inner Room: Objective #1","1","23:55:33","23:55:34",
Bot255,"白闲者",hard,7,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","23:55:39","23:57:21",
Bot255,"白闲者",hard,7,Archived,"Scav House Sniping","Scav House Sniping: Objective #1","2","23:57:26","00:02:30",
Bot255,"白闲者",hard,7,Archived,"Scav House Sniping","Scav House Sniping: Objective #2","2","00:02:36","00:05:17",
Bot255,"白闲者",hard,7,Archived,"Scav House Sniping","Scav House Sniping: Objective #3","2","00:05:22","N/A",
Bot255,"白闲者",hard,7,Completed,"Sawmill Checkpoint Sniping 2","Sawmill Checkpoint Sniping 2: Objective #1","2","00:06:41","00:13:31",
Bot255,"白闲者",hard,7,Completed,"Scav House Sniping","Scav House Sniping: Objective #3","2","00:13:36","00:16:00",
Bot255,"白闲者",hard,7,Completed,"Scav House Sniping","Scav House Sniping: Objective #2","2","00:16:05","00:18:24",
Bot255,"白闲者",hard,7,Completed,"Scav House Sniping","Scav House Sniping: Objective #1","2","00:18:29","00:19:29",
Bot256,"ixcetotis",hard,12,Archived,"Scav Town Sniping","Scav Town Sniping: Objective #3","2","23:44:16","23:48:15",
Bot256,"ixcetotis",hard,12,Archived,"Scav Town Sniping","Scav Town Sniping: Objective #1","2","23:48:20","23:50:30",
Bot256,"ixcetotis",hard,12,Archived,"Scav Town Sniping","Scav Town Sniping: Objective #2","2","23:50:35","23:53:01",
Bot256,"ixcetotis",hard,12,Completed,"Northern UN Roadblock","Northern UN Roadblock: Objective #1","1","23:53:06","23:53:59",
Bot256,"ixcetotis",hard,12,Completed,"Old Sawmill","Old Sawmill: Objective #1","1","23:54:04","23:54:37",
Bot256,"ixcetotis",hard,12,Failed,"Old Sawmill","Old Sawmill: Objective #3","1","23:54:42","23:55:32",
Bot256,"ixcetotis",hard,12,Failed,"Old Sawmill","Old Sawmill: Objective #2","1","23:55:37","23:55:40",
Bot256,"ixcetotis",hard,12,Completed,"Old Sawmill","Old Sawmill: Objective #4","3","23:55:45","23:56:36",
Bot256,"ixcetotis",hard,12,Completed,"Old Sawmill","Old Sawmill: Objective #5","1","23:56:41","23:57:24",
Bot256,"ixcetotis",hard,12,Completed,"Scav Town","Scav Town: Objective #2","1","23:57:29","23:58:58",
Bot256,"ixcetotis",hard,12,Failed,"Scav Town","Scav Town: Objective #1","2","23:59:03","23:59:49",
Bot256,"ixcetotis",hard,12,Failed,"Scav Town","Scav Town: Objective #5","1","23:59:54","23:59:54",
Bot256,"ixcetotis",hard,12,Failed,"Scav Town","Scav Town: Objective #4","1","23:59:59","00:00:00",
Bot256,"ixcetotis",hard,12,Failed,"Scav Town","Scav Town: Objective #3","1","00:00:05","00:00:05",
Bot256,"ixcetotis",hard,12,Failed,"Search Mission","Zone pr_scout_col","1","00:00:10","00:00:10",
Bot256,"ixcetotis",hard,12,Failed,"Search Mission","Zone pr_scout_base","1","00:00:15","00:00:15",
Bot256,"ixcetotis",hard,12,Failed,"Sniper Rock Crates","Sniper Rock Crates: Objective #2","1","00:00:20","00:00:20",
Bot256,"ixcetotis",hard,12,Failed,"Sniper Rock Crates","Sniper Rock Crates: Objective #3","1","00:00:25","00:00:25",
Bot257,"ChiNoel",hard,2,Failed,"Scav Base","Scav Base: Objective #1","1","23:44:18","23:49:58",
Bot258,"BrandoTheDev",hard,4,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #1","1","23:44:18","23:44:25",
Bot258,"BrandoTheDev",hard,4,Failed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","23:44:30","23:45:53",
Bot259,"kmyuhkyuk",hard,23,Completed,"Steady Signal","Zone q14_8_4","1","23:44:19","23:45:36",
Bot259,"kmyuhkyuk",hard,23,Failed,"Steady Signal","Zone q14_8_5","1","23:45:41","23:52:38",
Bot260,"NastyInc",hard,4,Failed,"The Survivalist Path - Thrifty","Zone huntsman_005_1","1","23:44:21","23:44:31",
Bot264,"Drethek",hard,1,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","23:44:24","23:45:02",
Bot264,"Drethek",hard,1,Completed,"USEC Camp North","USEC Camp North: Objective #2","2","23:45:07","23:45:40",
Bot264,"Drethek",hard,1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","23:45:45","23:46:17",
Bot264,"Drethek",hard,1,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","23:46:22","23:47:00",
Bot264,"Drethek",hard,1,Failed,"USEC Camp South","USEC Camp South: Objective #1","3","23:47:05","23:50:21",
Bot265,"CreamCheese",hard,4,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","23:44:26","23:44:41",
Bot265,"CreamCheese",hard,4,Completed,"USEC Camp South","USEC Camp South: Objective #3","4","23:44:47","23:46:22",
Bot265,"CreamCheese",hard,4,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","23:46:28","23:47:18",
Bot265,"CreamCheese",hard,4,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","23:47:23","23:48:34",
Bot265,"CreamCheese",hard,4,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","23:48:40","23:48:44",
Bot265,"CreamCheese",hard,4,Failed,"USEC Camp North","USEC Camp North: Objective #2","2","23:48:49","23:48:56",
Bot265,"CreamCheese",hard,4,Failed,"USEC Camp North","USEC Camp North: Objective #1","1","23:49:01","23:49:01",
Bot265,"CreamCheese",hard,4,Failed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #4","1","23:49:06","23:49:06",
Bot265,"CreamCheese",hard,4,Failed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #3","1","23:49:12","23:49:12",
Bot265,"CreamCheese",hard,4,Failed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #2","1","23:49:17","23:49:17",
Bot265,"CreamCheese",hard,4,Failed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #1","1","23:49:22","23:49:22",
Bot265,"CreamCheese",hard,4,Failed,"Convoy","Convoy: Objective #1","1","23:49:27","23:49:27",
Bot265,"CreamCheese",hard,4,Failed,"Convoy","Convoy: Objective #2","1","23:49:32","23:49:32",
Bot266,"Holynevil",hard,10,Failed,"Search Mission","Zone pr_scout_col","1","23:44:27","23:46:41",
Bot285,"Пахан Беспредельщик (Choccy)",normal,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #2","1","00:01:08","00:02:20",
Bot285,"Пахан Беспредельщик (Choccy)",normal,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #3","1","00:02:25","00:02:47",
Bot285,"Пахан Беспредельщик (Choccy)",normal,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #1","1","00:02:52","00:03:48",
Bot285,"Пахан Беспредельщик (Choccy)",normal,1,Completed,"Scav Town","Scav Town: Objective #2","1","00:03:53","00:07:05",
Bot285,"Пахан Беспредельщик (Choccy)",normal,1,Failed,"Scav Town","Scav Town: Objective #1","3","00:07:10","00:08:27",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","00:07:13","00:11:03",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #2","2","00:11:08","00:11:50",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","00:11:55","00:12:28",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","00:12:33","00:12:46",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","00:12:52","00:13:51",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","00:13:57","00:14:18",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #4","1","00:14:23","00:16:28",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #3","1","00:16:33","00:16:47",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #1","1","00:16:52","00:17:01",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #2","1","00:17:06","00:17:18",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #3","1","00:17:23","00:18:07",
Bot287,"Родион ВДВ (BaddestDragon)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #1","1","00:18:12","00:19:15",
