Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot152,"MemeG",hard,10,Completed,"Golden Swag","Zone extraction_zone_zibbo","2","20:06:39","20:08:51",
Bot152,"MemeG",hard,10,Completed,"Golden Swag","Item Golden Zibbo lighter","1","20:08:56","20:13:38",
Bot152,"MemeG",hard,10,Failed,"Pharmacist","Zone room114","1","20:13:43","20:14:02",
Bot152,"MemeG",hard,10,Failed,"Pharmacist","Item Carbon case","1","20:14:07","20:14:07",
Bot152,"MemeG",hard,10,Failed,"Pharmacist","Zone vaz_feld","1","20:14:13","20:14:13",
Bot152,"MemeG",hard,10,Failed,"Chemical - Part 2","Item Sliderkey Secure Flash drive","1","20:14:18","20:14:18",
Bot152,"MemeG",hard,10,Failed,"Chemical - Part 2","Item Sealed letter with a TG logo","1","20:14:23","20:14:23",
Bot152,"MemeG",hard,10,Failed,"The Huntsman Path - Evil Watchman","Zone huntsman_020","1","20:14:28","20:14:28",
Bot152,"MemeG",hard,10,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","20:14:33","20:14:33",
Bot152,"MemeG",hard,10,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #1","1","20:14:38","20:14:38",
Bot153,"Pycak",hard,18,Failed,"North Shack by Big Red","North Shack by Big Red: Objective #1","1","20:06:39","20:12:05",
Bot161,"Nightingale",hard,22,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","20:06:47","20:08:05",
Bot161,"Nightingale",hard,22,Failed,"Tigr Safari","Zone place_peacemaker_002_N1","1","20:08:10","20:13:15",
Bot161,"Nightingale",hard,22,Failed,"Big Customer","Zone gazel","1","20:13:20","20:14:35",
Bot162,"jiblet",hard,28,Failed,"Bullshit","Item Flash drive with fake info","1","20:06:48","20:07:58",
Bot163,"BlackDeathGER",hard,18,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","20:06:50","20:13:00",
Bot163,"BlackDeathGER",hard,18,Failed,"Tigr Safari","Zone place_peacemaker_002_N1","1","20:13:05","20:17:05",
Bot163,"BlackDeathGER",hard,18,Failed,"Tigr Safari","Zone place_peacemaker_002_N2","1","20:17:10","20:17:33",
Bot163,"BlackDeathGER",hard,18,Active,"Big Customer","Zone gazel","1","20:17:38","N/A",
Bot164,"Helldiver",hard,5,Pending,"Delivery From the Past","Item Secure Folder 0022","1","20:06:52","N/A",
Bot165,"AcidPhantasm",hard,16,Pending,"Delivery From the Past","Item Secure Folder 0022","1","20:06:53","N/A",
Bot166,"Tron",hard,28,Pending,"Informed Means Armed","Zone place_skier_11_2","1","20:06:54","N/A",
Bot167,"skitles55",hard,27,Pending,"Farming - Part 3","Item Package of graphics cards","1","20:06:56","N/A",
