Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot82,"Джонни Приставка (hughz001)",normal,1,Failed,"Underground North","Underground North: Objective #1","1","19:46:53","19:46:53",
Bot82,"Джонни Приставка (hughz001)",normal,1,Failed,"Underground North","Underground North: Objective #2","1","19:46:58","19:46:58",
Bot82,"Джонни Приставка (hughz001)",normal,1,Failed,"Underground North","Underground North: Objective #3","1","19:47:03","19:47:03",
Bot82,"Джонни Приставка (hughz001)",normal,1,Failed,"Underground North","Underground North: Objective #7","1","19:47:09","19:47:09",
Bot82,"Джонни Приставка (hughz001)",normal,1,Failed,"Underground North","Underground North: Objective #4","1","19:47:14","19:47:14",
Bot82,"Джонни Приставка (hughz001)",normal,1,Failed,"Underground North","Underground North: Objective #6","1","19:47:19","19:47:36",
Bot82,"Джонни Приставка (hughz001)",normal,1,Failed,"Underground North","Underground North: Objective #5","1","19:47:41","19:47:41",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Completed,"TerraGroup Garage","TerraGroup Garage: Objective #1","1","19:42:50","19:42:54",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Completed,"TerraGroup Garage","TerraGroup Garage: Objective #2","3","19:42:59","19:44:48",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Failed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #9","1","19:44:53","19:45:08",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Failed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #8","1","19:45:13","19:45:21",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Failed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #7","1","19:45:26","19:45:40",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Completed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #1","1","19:45:45","19:45:50",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Completed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #2","1","19:45:55","19:46:07",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Failed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #6","1","19:46:12","19:46:32",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Completed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #3","1","19:46:37","19:47:03",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Completed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #4","1","19:47:08","19:47:22",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Completed,"TerraGroup Office Upstairs","TerraGroup Office Upstairs: Objective #5","1","19:47:27","19:47:35",
Bot87,"Толя Баклажан (Helldiver)",normal,1,Active,"Supplies Near VEX","Supplies Near VEX: Objective #1","1","19:47:40","N/A",
Bot88,"Макар Рама (Hobbes)",normal,1,Completed,"Olive Restaurant","Olive Restaurant: Objective #1","1","19:46:48","19:46:56",
Bot88,"Макар Рама (Hobbes)",normal,1,Completed,"Olive Restaurant","Olive Restaurant: Objective #2","2","19:47:01","19:47:43",
Bot88,"Макар Рама (Hobbes)",normal,1,Failed,"Olive Restaurant","Olive Restaurant: Objective #4","1","19:47:49","19:47:57",
Bot88,"Макар Рама (Hobbes)",normal,1,Active,"Olive Restaurant","Olive Restaurant: Objective #3","1","19:48:02","N/A",
