Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot39,"archon0ne",hard,22,Completed,"A Fuel Matter","Zone baraholshik_fuel_area_2","1","00:15:34","00:17:30",
Bot47,"AlfaRenegade",normal,18,Completed,"Black Bishop","Black Bishop: Objective #5","1","00:16:25","00:18:08",
Bot47,"AlfaRenegade",normal,18,Completed,"Black Bishop","Black Bishop: Objective #1","1","00:18:13","00:18:22",
Bot47,"AlfaRenegade",normal,18,Completed,"Black Bishop","Black Bishop: Objective #4","1","00:18:27","00:21:05",
Bot47,"AlfaRenegade",normal,18,Completed,"Black Bishop","Black Bishop: Objective #7","1","00:21:10","00:27:36",
Bot47,"AlfaRenegade",normal,18,Active,"Black Bishop Underground","Black Bishop Underground: Objective #4","1","00:27:42","N/A",
Bot51,"BaddestDragon",normal,8,Completed,"SW Bunker","SW Bunker: Objective #1","1","00:16:25","00:16:40",
Bot48,"_物是人非",normal,27,Pending,"Inventory Check","Zone baraholshik_arsenal_area_3","1","00:16:25","N/A",
Bot50,"MedDeatH",normal,21,Pending,"Revision - Reserve","Zone tadeush_t90_area_check_1","1","00:16:25","N/A",
Bot49,"zicoman",normal,14,Failed,"SW Bunker","SW Bunker: Objective #1","1","00:16:26","00:20:01",
Bot55,"Витя Леший (Mattdokn)",normal,1,Completed,"Command Center","Command Center: Objective #1","1","00:19:32","00:21:34",
Bot55,"Витя Леший (Mattdokn)",normal,1,Completed,"Command Center","Command Center: Objective #2","1","00:21:39","00:21:47",
Bot55,"Витя Леший (Mattdokn)",normal,1,Failed,"Command Center","Command Center: Objective #4","2","00:21:52","00:22:36",
Bot59,"Пися Летёха (AlfaRenegade)",easy,1,Failed,"White Rook Barracks","White Rook Barracks: Objective #2","1","00:22:45","00:23:16",
Bot59,"Пися Летёха (AlfaRenegade)",easy,1,Failed,"White Rook Barracks","White Rook Barracks: Objective #1","1","00:23:22","00:23:40",
Bot59,"Пися Летёха (AlfaRenegade)",easy,1,Completed,"White Rook Barracks","White Rook Barracks: Objective #3","1","00:23:45","00:24:33",
Bot59,"Пися Летёха (AlfaRenegade)",easy,1,Completed,"Hermetic","Hermetic: Objective #4","1","00:24:38","00:26:13",
Bot59,"Пися Летёха (AlfaRenegade)",easy,1,Completed,"Hermetic","Hermetic: Objective #3","1","00:26:18","00:26:35",
Bot59,"Пися Летёха (AlfaRenegade)",easy,1,Completed,"Hermetic","Hermetic: Objective #1","1","00:26:40","00:27:12",
Bot59,"Пися Летёха (AlfaRenegade)",easy,1,Completed,"Hermetic","Hermetic: Objective #2","1","00:27:17","00:27:35",
Bot59,"Пися Летёха (AlfaRenegade)",easy,1,Completed,"Hermetic Depot","Hermetic Depot: Objective #6","1","00:27:40","00:28:21",
Bot59,"Пися Летёха (AlfaRenegade)",easy,1,Pending,"Hermetic Depot","Hermetic Depot: Objective #4","1","00:28:26","N/A",
Bot61,"Русик Глазастый (Hupfi)",normal,1,Failed,"Black Bishop Tech Room","Black Bishop Tech Room: Objective #1","1","00:23:09","00:23:26",
