Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot76,"Феликс Семёра (aleves)",normal,1,Failed,"Hermetic Door Switch","Hermetic Door Switch: Objective #1","1","02:46:10","02:46:39",
Bot76,"Феликс Семёра (aleves)",normal,1,Completed,"White Pawn","White Pawn: Objective #1","1","02:46:40","02:47:24",
Bot76,"Феликс Семёра (aleves)",normal,1,Completed,"White Pawn","White Pawn: Objective #5","1","02:47:29","02:48:07",
Bot76,"Феликс Семёра (aleves)",normal,1,Active,"White Pawn","White Pawn: Objective #4","1","02:48:13","N/A",
Bot77,"PreyToLive",hard,15,Failed,"Dome Lower Sniping","Dome Lower Sniping: Objective #6","1","02:46:10","02:47:01",
Bot77,"PreyToLive",hard,15,Failed,"Dome Lower Sniping","Dome Lower Sniping: Objective #4","1","02:46:25","02:47:01",
Bot78,"Fin",hard,22,Failed,"Back Door","Zone mechanik_exit_area_1","1","02:46:10","02:46:10",
Bot78,"Fin",hard,22,Failed,"Inventory Check","Zone baraholshik_arsenal_area_4","1","02:46:15","02:49:42",
Bot80,"TimmyGG",hard,19,Active,"Inventory Check","Zone baraholshik_arsenal_area_4","1","02:46:10","N/A",
Bot81,"Terkoiz",hard,11,Failed,"D2 Switch","D2 Switch: Objective #1","1","02:46:10","02:46:56",
Bot89,"XkaOnslaught",hard,14,Pending,"Revision - Reserve","Zone tadeush_bmp2_area_check_2","1","02:46:11","N/A",
Bot87,"Fin",hard,6,Active,"Command Center","Command Center: Objective #5","1","02:46:11","N/A",
Bot88,"Grasyl",hard,16,Pending,"Revision - Reserve","Zone tadeush_bmp2_area_check_2","1","02:46:11","N/A",
