Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot36,"CrocodileJonesy",hard,11,Completed,"Railway Stashes","Railway Stashes: Objective #5","1","15:53:15","15:53:19",
Bot36,"CrocodileJonesy",hard,11,Completed,"Railway Stashes","Railway Stashes: Objective #4","1","15:53:24","15:53:39",
Bot36,"CrocodileJonesy",hard,11,Completed,"Railway Stashes","Railway Stashes: Objective #3","1","15:53:44","15:54:29",
Bot36,"CrocodileJonesy",hard,11,Completed,"Railway Stashes","Railway Stashes: Objective #2","1","15:54:34","15:54:52",
Bot36,"CrocodileJonesy",hard,11,Completed,"Railway Stashes","Railway Stashes: Objective #1","1","15:54:57","15:55:32",
Bot36,"CrocodileJonesy",hard,11,Archived,"Railway Area","Railway Area: Objective #4","1","15:55:37","15:55:54",
Bot36,"CrocodileJonesy",hard,11,Archived,"Railway Area","Railway Area: Objective #3","1","15:55:59","15:56:20",
Bot36,"CrocodileJonesy",hard,11,Archived,"Railway Area","Railway Area: Objective #2","1","15:56:25","15:56:55",
Bot36,"CrocodileJonesy",hard,11,Archived,"Railway Area","Railway Area: Objective #1","1","15:57:00","15:57:25",
Bot36,"CrocodileJonesy",hard,11,Archived,"North Construction Site","North Construction Site: Objective #3","1","15:57:30","15:58:45",
Bot36,"CrocodileJonesy",hard,11,Archived,"North Construction Site","North Construction Site: Objective #1","1","15:58:50","15:58:59",
Bot36,"CrocodileJonesy",hard,11,Archived,"North Construction Site","North Construction Site: Objective #2","1","15:59:04","15:59:38",
Bot36,"CrocodileJonesy",hard,11,Archived,"IDEA Escalator Top Room","IDEA Escalator Top Room: Objective #1","1","15:59:43","16:00:22",
Bot36,"CrocodileJonesy",hard,11,Completed,"Goshan Food Spawns","Goshan Food Spawns: Objective #3","4","16:00:27","16:02:47",
Bot36,"CrocodileJonesy",hard,11,Completed,"Goshan Food Spawns","Goshan Food Spawns: Objective #2","4","16:02:52","16:06:54",
Bot36,"CrocodileJonesy",hard,11,Completed,"Goshan Food Spawns","Goshan Food Spawns: Objective #1","4","16:06:59","16:08:59",
Bot36,"CrocodileJonesy",hard,11,Failed,"Goshan North Office","Goshan North Office: Objective #1","1","16:09:04","16:10:12",
Bot37,"Leonana69",hard,1,Completed,"North Construction Site","North Construction Site: Objective #3","1","15:53:16","15:55:07",
Bot37,"Leonana69",hard,1,Completed,"North Construction Site","North Construction Site: Objective #1","1","15:55:12","15:56:25",
Bot37,"Leonana69",hard,1,Completed,"North Construction Site","North Construction Site: Objective #2","1","15:56:30","15:56:36",
Bot37,"Leonana69",hard,1,Completed,"IDEA Office","IDEA Office: Objective #1","2","15:56:41","16:00:05",
Bot37,"Leonana69",hard,1,Completed,"IDEA Office","IDEA Office: Objective #3","1","16:00:10","16:00:28",
Bot37,"Leonana69",hard,1,Completed,"IDEA Office","IDEA Office: Objective #2","3","16:00:34","16:01:14",
Bot37,"Leonana69",hard,1,Completed,"IDEA Escalator Vestibules","IDEA Escalator Vestibules: Objective #2","1","16:01:19","16:01:52",
Bot37,"Leonana69",hard,1,Completed,"IDEA Escalator Vestibules","IDEA Escalator Vestibules: Objective #1","1","16:01:57","16:02:08",
Bot37,"Leonana69",hard,1,Failed,"Goshan Food Spawns","Goshan Food Spawns: Objective #3","1","16:02:13","16:03:11",
Bot38,"captainfoam",hard,17,Completed,"Big Sale","Zone place_SALE_03_TREND","1","15:53:17","16:04:00",
Bot38,"captainfoam",hard,17,Completed,"Big Sale","Zone place_SALE_03_DINO","1","16:04:05","16:04:18",
Bot38,"captainfoam",hard,17,Completed,"Big Sale","Zone place_SALE_03_KOSTIN","1","16:04:23","16:04:46",
Bot38,"captainfoam",hard,17,Completed,"Big Sale","Zone place_SALE_03_AVOKADO","1","16:04:51","16:05:21",
Bot38,"captainfoam",hard,17,Failed,"Big Sale","Zone place_SALE_03_TOPBRAND","1","16:05:26","16:05:48",
Bot39,"SUPERBUBU3000",hard,1,Completed,"Goshan Food Spawns","Goshan Food Spawns: Objective #2","4","15:53:18","15:56:25",
Bot39,"SUPERBUBU3000",hard,1,Completed,"Goshan Food Spawns","Goshan Food Spawns: Objective #1","4","15:56:30","15:58:17",
Bot39,"SUPERBUBU3000",hard,1,Completed,"Goshan Food Spawns","Goshan Food Spawns: Objective #3","4","15:58:22","15:59:43",
Bot39,"SUPERBUBU3000",hard,1,Completed,"KIBA Alarm Panel 2","KIBA Alarm Panel 2: Objective #1","2","15:59:48","16:00:34",
Bot39,"SUPERBUBU3000",hard,1,Completed,"Generic","Generic: Objective #2","1","16:00:39","16:03:00",
Bot39,"SUPERBUBU3000",hard,1,Completed,"Generic","Generic: Objective #1","1","16:03:05","16:06:43",
Bot39,"SUPERBUBU3000",hard,1,Completed,"Generic","Generic: Objective #3","1","16:06:48","16:06:56",
Bot39,"SUPERBUBU3000",hard,1,Failed,"Goshan Lockers","Goshan Lockers: Objective #1","1","16:07:01","16:07:17",
Bot40,"PreyToLive",hard,3,Failed,"OLI Loading Dock","OLI Loading Dock: Objective #6","1","15:53:19","15:54:39",
Bot41,"Mako",hard,13,Failed,"OLI Loading Dock","OLI Loading Dock: Objective #1","1","15:53:20","15:55:49",
Bot42,"YankeeNoodle742",hard,4,Failed,"OLI NW Office","OLI NW Office: Objective #1","1","15:53:21","15:55:54",
Bot43,"野猪",hard,12,Failed,"OLI SE Office","OLI SE Office: Objective #1","1","15:53:22","15:55:16",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"Techlight","Techlight: Objective #2","3","15:53:24","15:58:47",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"Techlight","Techlight: Objective #1","3","15:58:52","15:59:53",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"OLI Mall Entrance","OLI Mall Entrance: Objective #3","1","15:59:58","16:01:04",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"OLI Mall Entrance","OLI Mall Entrance: Objective #2","1","16:01:09","16:01:12",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"OLI Mall Entrance","OLI Mall Entrance: Objective #1","1","16:01:18","16:01:22",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"DOM","DOM: Objective #2","1","16:01:27","16:01:48",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"DOM","DOM: Objective #1","1","16:01:53","16:01:59",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"DOM","DOM: Objective #3","1","16:02:05","16:02:07",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"DOM","DOM: Objective #4","1","16:02:12","16:02:17",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"DOM","DOM: Objective #5","1","16:02:22","16:02:33",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"Rasmussen","Rasmussen: Objective #4","1","16:02:38","16:03:04",
Bot45,"All_Heil_Lord_Pepe",hard,8,Completed,"Rasmussen","Rasmussen: Objective #3","1","16:03:09","16:03:19",
Bot45,"All_Heil_Lord_Pepe",hard,8,Failed,"The National","The National: Objective #1","1","16:03:24","16:04:06",
Bot70,"Гриша Телега (Agnotology)",normal,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #6","1","16:09:59","16:11:55",
Bot70,"Гриша Телега (Agnotology)",normal,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #3","1","16:12:00","16:12:30",
Bot70,"Гриша Телега (Agnotology)",normal,1,Failed,"OLI Logistics Area","OLI Logistics Area: Objective #4","1","16:12:35","16:12:59",
Bot70,"Гриша Телега (Agnotology)",normal,1,Failed,"OLI Logistics Area","OLI Logistics Area: Objective #2","1","16:13:04","16:13:04",
Bot70,"Гриша Телега (Agnotology)",normal,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #5","1","16:13:09","16:13:42",
Bot70,"Гриша Телега (Agnotology)",normal,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #1","1","16:13:47","16:14:04",
Bot70,"Гриша Телега (Agnotology)",normal,1,Completed,"TEXHO","TEXHO: Objective #2","1","16:14:09","16:15:45",
