Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot2,"ShadowXtrex",hard,27,Failed,"Documents","Item Military documents #3","1","01:20:47","01:21:14",
Bot2,"ShadowXtrex",hard,27,Completed,"Documents","Item Military documents #2","1","01:21:19","01:22:56",
Bot2,"ShadowXtrex",hard,27,Completed,"Documents","Item Military documents #1","1","01:23:01","01:25:54",
Bot2,"ShadowXtrex",hard,27,Failed,"Black Bishop Tech Room","Black Bishop Tech Room: Objective #1","1","01:26:00","01:27:55",
Bot1,"DanW",hard,25,Completed,"Revision - Reserve","Zone tadeush_bmp2_area_check_2","1","01:20:47","01:21:01",
Bot1,"DanW",hard,25,Failed,"Revision - Reserve","Zone tadeush_t90_area_check_1","1","01:21:07","01:21:42",
Bot1,"DanW",hard,25,Completed,"Revision - Reserve","Zone tadeush_bmp2_area_mark_2","1","01:21:47","01:22:07",
Bot1,"DanW",hard,25,Completed,"Revision - Reserve","Zone tadeush_stryker_area_check_4","1","01:22:13","01:27:01",
Bot1,"DanW",hard,25,Failed,"D2 Switch","D2 Switch: Objective #1","1","01:27:06","01:32:51",
Bot3,"Brin",hard,19,Failed,"Documents","Item Military documents #3","1","01:20:47","01:22:21",
Bot8,"Ilhsiek",hard,9,Failed,"Sewer Manhole Building","Sewer Manhole Building: Objective #2","1","01:20:49","01:23:53",
Bot9,"R3",hard,28,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_12","1","01:20:49","01:25:30",
Bot9,"R3",hard,28,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_mark_12","1","01:24:51","01:25:30",
Bot9,"R3",hard,28,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_11","1","01:25:11","01:25:30",
Bot11,"Стасик Золотой (白闲者)",normal,1,Pending,"D2 Area","D2 Area: Objective #3","1","01:20:49","N/A",
Bot11,"Стасик Золотой (白闲者)",normal,1,Active,"D2 Area","D2 Area: Objective #1","1","01:21:15","N/A",
Bot23,"Belette",hard,36,Pending,"White Pawn","White Pawn: Objective #4","1","01:20:50","N/A",
Bot22,"TheRedCap",hard,32,Pending,"Pest Control","Zone eger_barracks_area_1","1","01:20:50","N/A",
Bot18,"Илюха Мочалка (Queen-Goddess)",normal,1,Failed,"White Bishop","White Bishop: Objective #6","1","01:20:50","01:21:04",
Bot18,"Илюха Мочалка (Queen-Goddess)",normal,1,Completed,"Command Center","Command Center: Objective #1","1","01:32:08","01:32:43",
Bot18,"Илюха Мочалка (Queen-Goddess)",normal,1,Failed,"Command Center","Command Center: Objective #2","1","01:32:48","01:35:19",
Bot18,"Илюха Мочалка (Queen-Goddess)",normal,1,Failed,"Command Center","Command Center: Objective #4","1","01:33:14","01:35:19",
Bot18,"Илюха Мочалка (Queen-Goddess)",normal,1,Failed,"Command Center","Command Center: Objective #5","1","01:33:34","01:35:19",
Bot18,"Илюха Мочалка (Queen-Goddess)",normal,1,Failed,"Command Center","Command Center: Objective #7","1","01:35:04","01:35:19",
Bot21,"craink",hard,16,Failed,"The Bunker - Part 2","Zone prapor_025_area_4","1","01:20:50","01:24:48",
Bot21,"craink",hard,16,Active,"The Bunker - Part 2","Zone prapor_025_area_3","1","01:24:53","N/A",
Bot20,"reider123",hard,28,Failed,"The Bunker - Part 2","Zone prapor_025_area_4","1","01:20:51","01:23:11",
Bot20,"reider123",hard,28,Failed,"The Bunker - Part 2","Zone prapor_025_area_3","1","01:23:16","01:23:22",
Bot20,"reider123",hard,28,Failed,"The Bunker - Part 2","Zone prapor_025_area_5","1","01:23:27","01:24:24",
Bot33,"Авксентий Румын (Grasyl)",normal,1,Failed,"White Knight Rear Drop-Down","White Knight Rear Drop-Down: Objective #1","1","01:23:49","01:24:13",
Bot35,"Вано Сега (Colonel)",normal,1,Completed,"White Pawn","White Pawn: Objective #4","1","01:25:08","01:25:28",
Bot35,"Вано Сега (Colonel)",normal,1,Failed,"White Pawn","White Pawn: Objective #2","1","01:25:33","01:26:01",
