Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot44,"Лаша Денди (NugentGL)",normal,1,Failed,"Factory Shacks","Factory Shacks: Objective #1","1","19:24:44","19:25:51",
Bot43,"BrandoTheDev",hard,2,Completed,"Power Switch","Power Switch: Objective #1","2","19:24:44","19:26:48",
Bot43,"BrandoTheDev",hard,2,Active,"Substation","Substation: Objective #5","1","19:26:53","N/A",
Bot46,"TimmyGG",hard,10,Active,"New Gas","New Gas: Objective #2","1","19:24:46","N/A",
Bot47,"STUOKD",hard,21,Pending,"Chemical - Part 1","Zone bomj_place","1","19:24:46","N/A",
Bot55,"Bingus",hard,24,Pending,"Chemical - Part 2","Item Sliderkey Secure Flash drive","1","19:24:52","N/A",
Bot54,"ChiNoel",hard,16,Failed,"Shaking up the Teller","Zone room214","1","19:24:53","19:24:55",
Bot54,"ChiNoel",hard,16,Completed,"Shaking up the Teller","Item Bank case","1","19:25:00","19:26:18",
Bot54,"ChiNoel",hard,16,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","19:26:23","19:26:51",
Bot54,"ChiNoel",hard,16,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","19:26:56","19:27:54",
Bot54,"ChiNoel",hard,16,Pending,"Dorms 3 Story","Dorms 3 Story: Objective #1","1","19:28:00","N/A",
Bot61,"dushaoan",hard,16,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","19:25:02","N/A",
Bot59,"ViolentAmbush",hard,20,Pending,"The Extortionist","Item Secure Folder 0048","1","19:25:02","N/A",
Bot60,"TEOA",hard,8,Pending,"Bad Rep Evidence","Item Secure Folder 0031","1","19:25:02","N/A",
Bot58,"Waffle",hard,21,Active,"Pharmacist","Zone room114","1","19:25:02","N/A",
