Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot1,"Mr_Pudlik",hard,9,Failed,"Big Red","Big Red: Objective #4","1","15:11:12","15:11:24",
Bot1,"Mr_Pudlik",hard,9,Failed,"Big Red","Big Red: Objective #5","1","15:11:29","15:11:48",
Bot3,"Andrudis",hard,23,Completed,"Junk Bridge Crossing Camping","Junk Bridge Crossing Camping: Objective #1","2","15:11:12","15:12:48",
Bot3,"Andrudis",hard,23,Completed,"Factory Shacks","Factory Shacks: Objective #1","1","15:12:53","15:15:48",
Bot2,"Nomad_420",hard,19,Failed,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","15:11:12","15:12:56",
Bot4,"Big Chungus",hard,20,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #2","1","15:11:14","15:11:53",
Bot4,"Big Chungus",hard,20,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #5","1","15:11:58","15:12:26",
Bot4,"Big Chungus",hard,20,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #3","2","15:12:32","15:14:13",
Bot4,"Big Chungus",hard,20,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #1","1","15:14:18","15:15:35",
Bot4,"Big Chungus",hard,20,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #9","1","15:15:40","15:15:42",
Bot4,"Big Chungus",hard,20,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","15:15:47","15:16:07",
Bot4,"Big Chungus",hard,20,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #10","2","15:16:12","15:18:14",
Bot4,"Big Chungus",hard,20,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #7","1","15:18:19","15:19:49",
Bot5,"TinglePlayerParkov",hard,28,Completed,"Substation","Substation: Objective #1","1","15:11:14","15:11:40",
Bot5,"TinglePlayerParkov",hard,28,Completed,"Substation","Substation: Objective #2","1","15:11:45","15:11:55",
Bot5,"TinglePlayerParkov",hard,28,Completed,"Substation","Substation: Objective #3","1","15:12:00","15:12:14",
