Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI NE Office","OLI NE Office: Objective #1","3","21:50:20","21:51:52",
Bot35,"Петр Задротов (wara)",normal,1,Archived,"OLI Showroom East","OLI Showroom East: Objective #1","1","21:51:57","21:53:14",
Bot35,"Петр Задротов (wara)",normal,1,Archived,"OLI Showroom East","OLI Showroom East: Objective #2","1","21:53:19","21:53:34",
Bot35,"Петр Задротов (wara)",normal,1,Archived,"OLI Showroom East","OLI Showroom East: Objective #3","1","21:53:39","21:54:05",
Bot35,"Петр Задротов (wara)",normal,1,Archived,"OLI Showroom East","OLI Showroom East: Objective #4","1","21:54:10","21:54:34",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI Loading Area","OLI Loading Area: Objective #4","1","21:54:39","21:55:06",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI Loading Area","OLI Loading Area: Objective #5","1","21:55:11","21:55:30",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI Loading Area","OLI Loading Area: Objective #2","1","21:55:36","21:56:22",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI Loading Area","OLI Loading Area: Objective #1","1","21:56:28","21:57:30",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI Loading Area","OLI Loading Area: Objective #3","1","21:57:35","21:58:22",
Bot35,"Петр Задротов (wara)",normal,1,Archived,"OLI Back Storage","OLI Back Storage: Objective #2","1","21:58:27","21:58:37",
Bot35,"Петр Задротов (wara)",normal,1,Archived,"OLI Back Storage","OLI Back Storage: Objective #1","1","21:58:42","21:58:58",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #1","1","21:59:03","22:00:56",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #3","1","22:01:01","22:01:11",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #4","1","22:01:16","22:01:31",
Bot35,"Петр Задротов (wara)",normal,1,Failed,"OLI Logistics Area","OLI Logistics Area: Objective #2","1","22:01:36","22:01:39",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #5","1","22:01:44","22:02:02",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #6","1","22:02:07","22:02:26",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"Techlight","Techlight: Objective #2","3","22:02:31","22:03:41",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"Techlight","Techlight: Objective #1","3","22:03:46","22:04:39",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"Rasmussen","Rasmussen: Objective #1","1","22:04:44","22:05:05",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"Rasmussen","Rasmussen: Objective #2","1","22:05:10","22:05:23",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"Rasmussen","Rasmussen: Objective #4","1","22:05:28","22:05:34",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"DOM","DOM: Objective #3","1","22:05:39","22:06:16",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"DOM","DOM: Objective #4","1","22:06:21","22:06:34",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"DOM","DOM: Objective #5","1","22:06:40","22:06:51",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"DOM","DOM: Objective #1","1","22:06:56","22:07:07",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"DOM","DOM: Objective #2","1","22:07:12","22:07:20",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"OLI North Lockers","OLI North Lockers: Objective #1","1","22:07:25","22:07:35",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"Safe Room Area","Safe Room Area: Objective #2","1","22:07:40","22:08:21",
Bot35,"Петр Задротов (wara)",normal,1,Completed,"Safe Room Area","Safe Room Area: Objective #1","1","22:08:26","22:08:39",
Bot35,"Петр Задротов (wara)",normal,1,Failed,"OLI Loading Dock Stashes","OLI Loading Dock Stashes: Objective #5","1","22:08:44","22:09:05",
Bot35,"Петр Задротов (wara)",normal,1,Pending,"OLI Loading Dock Stashes","OLI Loading Dock Stashes: Objective #3","1","22:09:10","N/A",
