Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot42,"Стасик Фрол (Junko Space Mommy)",normal,1,Failed,"White Bishop","White Bishop: Objective #6","1","02:04:03","02:04:03",
Bot42,"Стасик Фрол (Junko Space Mommy)",normal,1,Completed,"White Bishop","White Bishop: Objective #2","1","02:04:08","02:04:19",
Bot42,"Стасик Фрол (Junko Space Mommy)",normal,1,Completed,"White Bishop","White Bishop: Objective #7","1","02:04:24","02:04:57",
Bot42,"Стасик Фрол (Junko Space Mommy)",normal,1,Completed,"White Bishop","White Bishop: Objective #3","1","02:05:02","02:05:19",
Bot42,"Стасик Фрол (Junko Space Mommy)",normal,1,Completed,"White Bishop","White Bishop: Objective #8","1","02:05:24","02:08:05",
Bot42,"Стасик Фрол (Junko Space Mommy)",normal,1,Completed,"White Bishop","White Bishop: Objective #9","1","02:08:10","02:08:20",
Bot42,"Стасик Фрол (Junko Space Mommy)",normal,1,Failed,"White Bishop","White Bishop: Objective #1","1","02:08:26","02:08:49",
Bot45,"Кот Кафтан (RedBeard)",normal,1,Completed,"Trenches","Trenches: Objective #2","1","02:04:05","02:04:09",
Bot45,"Кот Кафтан (RedBeard)",normal,1,Completed,"Trenches","Trenches: Objective #1","1","02:04:14","02:04:41",
Bot45,"Кот Кафтан (RedBeard)",normal,1,Completed,"Knight Garages","Knight Garages: Objective #2","1","02:04:46","02:05:32",
Bot48,"Сергей Рожа (adudewithbadaim)",normal,1,Active,"Train Yard Bunker Entrance","Train Yard Bunker Entrance: Objective #2","1","02:04:05","N/A",
Bot50,"Пуш Новогодний (IcyClawz)",normal,1,Completed,"White Pawn","White Pawn: Objective #4","1","02:04:05","02:10:55",
Bot50,"Пуш Новогодний (IcyClawz)",normal,1,Completed,"White Pawn","White Pawn: Objective #5","1","02:11:00","02:11:33",
Bot50,"Пуш Новогодний (IcyClawz)",normal,1,Active,"White Pawn","White Pawn: Objective #1","1","02:11:38","N/A",
Bot52,"CheekiBreeki",hard,12,Completed,"Dome Buildings","Dome Buildings: Objective #1","3","02:04:06","02:05:29",
Bot52,"CheekiBreeki",hard,12,Completed,"Dome Buildings","Dome Buildings: Objective #2","3","02:05:34","02:07:11",
Bot52,"CheekiBreeki",hard,12,Failed,"Dome Buildings","Dome Buildings: Objective #6","1","02:07:16","02:07:39",
Bot52,"CheekiBreeki",hard,12,Failed,"Dome Buildings","Dome Buildings: Objective #5","1","02:07:44","02:07:57",
Bot52,"CheekiBreeki",hard,12,Completed,"Dome Buildings","Dome Buildings: Objective #3","1","02:08:02","02:08:16",
Bot52,"CheekiBreeki",hard,12,Completed,"Dome Buildings","Dome Buildings: Objective #8","1","02:08:21","02:12:19",
Bot52,"CheekiBreeki",hard,12,Active,"Black Knight","Black Knight: Objective #7","1","02:12:24","N/A",
Bot54,"Lua",hard,14,Failed,"D2 from Dome","D2 from Dome: Objective #1","1","02:04:06","02:04:07",
Bot54,"Lua",hard,14,Failed,"D2 from Dome","D2 from Dome: Objective #3","1","02:04:12","02:15:27",
Bot53,"ThatGuyXIV",hard,12,Failed,"D2 from Dome","D2 from Dome: Objective #1","1","02:04:06","02:04:08",
Bot53,"ThatGuyXIV",hard,12,Pending,"D2 from Dome","D2 from Dome: Objective #3","1","02:04:13","N/A",
