Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot1,"Aki-chan",hard,17,Failed,"Dome Buildings","Dome Buildings: Objective #1","1","22:07:06","22:07:25",
Bot15,"ixcetotis",hard,20,Pending,"Dome Lower Sniping","Dome Lower Sniping: Objective #6","1","22:07:08","N/A",
Bot14,"PoppleO",hard,19,Pending,"Dome Upper Sniping","Dome Upper Sniping: Objective #3","1","22:07:09","N/A",
Bot14,"PoppleO",hard,19,Pending,"Dome Upper Sniping","Dome Upper Sniping: Objective #1","1","22:07:09","N/A",
Bot14,"PoppleO",hard,19,Active,"Dome Upper Sniping","Dome Upper Sniping: Objective #2","2","22:07:24","N/A",
Bot16,"Thunderbags",hard,39,Pending,"White Pawn","White Pawn: Objective #4","1","22:07:09","N/A",
Bot23,"aleves",hard,26,Pending,"D2 Switch","D2 Switch: Objective #1","1","22:07:49","N/A",
Bot21,"IvanTheThicc",hard,26,Completed,"SW Bunker","SW Bunker: Objective #1","1","22:07:49","22:08:04",
Bot21,"IvanTheThicc",hard,26,Active,"Black Bishop","Black Bishop: Objective #5","1","22:08:09","N/A",
Bot22,"pplatinumssEU",hard,3,Completed,"SW Bunker","SW Bunker: Objective #1","1","22:07:49","22:08:03",
Bot27,"Гарик Знахарь (hughz001)",normal,1,Pending,"White King","White King: Objective #3","1","22:10:21","N/A",
Bot32,"Максим Боров (snapple)",normal,1,Pending,"White Rook","White Rook: Objective #1","1","22:10:55","N/A",
Bot33,"Филя Пупкин (TinglePlayerParkov)",normal,1,Pending,"White Rook","White Rook: Objective #1","1","22:10:55","N/A",
