Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot45,"RyuAzuku",hard,23,Completed,"Farming - Part 1","Zone place_SADOVOD_01_2","2","20:49:54","20:51:34",
Bot45,"RyuAzuku",hard,23,Active,"Farming - Part 1","Zone place_SADOVOD_01_1","1","20:51:39","N/A",
Bot46,"Lave",hard,20,Failed,"Spawn Rush","Spawn Rush: Objective #1","1","20:49:55","20:51:46",
