Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot1,"MrFandor1n",hard,21,Failed,"White Bishop","White Bishop: Objective #5","1","03:27:27","03:27:48",
Bot1,"MrFandor1n",hard,21,Completed,"White Bishop","White Bishop: Objective #9","1","03:27:53","03:28:27",
Bot1,"MrFandor1n",hard,21,Failed,"White Bishop","White Bishop: Objective #8","1","03:28:32","03:33:35",
Bot1,"MrFandor1n",hard,21,Completed,"White Bishop","White Bishop: Objective #1","1","03:29:38","03:29:51",
Bot1,"MrFandor1n",hard,21,Completed,"White Bishop","White Bishop: Objective #4","1","03:29:56","03:30:17",
Bot1,"MrFandor1n",hard,21,Completed,"White Bishop","White Bishop: Objective #2","1","03:30:22","03:30:53",
Bot1,"MrFandor1n",hard,21,Failed,"White Bishop","White Bishop: Objective #6","1","03:30:59","03:31:33",
Bot1,"MrFandor1n",hard,21,Completed,"White Bishop","White Bishop: Objective #7","1","03:31:38","03:31:46",
Bot1,"MrFandor1n",hard,21,Failed,"Black Bishop","Black Bishop: Objective #3","1","03:31:52","03:33:35",
Bot3,"Swankyorc",hard,23,Failed,"White Pawn Roof","White Pawn Roof: Objective #3","1","03:27:27","03:31:46",
Bot3,"Swankyorc",hard,23,Failed,"White Pawn Roof","White Pawn Roof: Objective #1","1","03:27:54","03:31:46",
Bot3,"Swankyorc",hard,23,Failed,"White Pawn Roof","White Pawn Roof: Objective #2","1","03:28:14","03:31:46",
Bot3,"Swankyorc",hard,23,Failed,"White Pawn Roof","White Pawn Roof: Objective #4","1","03:28:56","03:31:46",
Bot3,"Swankyorc",hard,23,Failed,"White Pawn","White Pawn: Objective #2","1","03:29:16","03:31:46",
Bot2,"snowythefox811",hard,11,Completed,"Black Bishop","Black Bishop: Objective #5","1","03:27:27","03:29:16",
Bot2,"snowythefox811",hard,11,Completed,"Black Bishop","Black Bishop: Objective #1","1","03:29:21","03:29:46",
Bot2,"snowythefox811",hard,11,Completed,"Black Bishop","Black Bishop: Objective #7","1","03:29:51","03:30:15",
Bot2,"snowythefox811",hard,11,Completed,"Black Bishop","Black Bishop: Objective #4","1","03:30:20","03:31:08",
Bot2,"snowythefox811",hard,11,Completed,"Black Bishop","Black Bishop: Objective #8","1","03:31:13","03:32:09",
Bot2,"snowythefox811",hard,11,Completed,"Black Bishop","Black Bishop: Objective #6","1","03:32:14","03:32:18",
Bot2,"snowythefox811",hard,11,Failed,"Black Bishop","Black Bishop: Objective #3","1","03:32:23","03:33:00",
Bot2,"snowythefox811",hard,11,Failed,"Black Bishop","Black Bishop: Objective #2","1","03:33:05","03:33:05",
